Event,Time,Team Name,Name,Game Period,Outcome,Player,Location X,Location Y,PSR,Colormark,Positive,Score
201,00:54:02,Lavey,Shot from play,2,Wide,Player 12,0.3253049,0.4391114,0,#ed1c24,1,0
202,00:54:05,Lavey,Attacks,2,Shot taken,Player 12,,,0,,1,0
203,00:54:30,Killinkere,Kickout,2,Won clean,David Ryan,0.3824695,0.8307467,1,,1,0
204,00:54:59,Killinkere,Shot from play,2,Wide,Philip Furlong,0.8658537,0.7138633,0,#ed1c24,1,0
205,00:55:09,Killinkere,Attacks,2,Shot taken,Philip Furlong,,,0,,1,0
206,00:55:12,Lavey,Kickout,2,Break lost,Phelim Cusack,0.5617378,0.4216547,1,,0,0
207,00:55:31,Killinkere,Shot from play,2,Blocked,Darren Smith,0.8118902,0.2964225,0,#ed1c24,1,0
208,00:55:37,Killinkere,Attacks,2,Shot taken,Darren Smith,,,0,,1,0
209,00:55:53,Lavey,Shot from play,2,Wide,Player 12,0.3010671,0.4049571,0,#ed1c24,1,0
210,00:56:02,Lavey,Attacks,2,Shot taken,Player 12,,,0,,1,0
211,00:56:15,Killinkere,Kickout,2,Short won,Darren Smith,0.3006098,0.1302052,1,,1,0
212,00:56:47,Killinkere,Shot from play,2,Wide,Fiachra Mooney,0.8429878,0.3040123,0,#ed1c24,1,0
213,00:57:09,Lavey,Kickout,2,Break lost,Philip Corrigan,0.4309451,0.6584575,1,,0,0
214,00:57:36,Killinkere,Turnover,2,In Contact,Harry McQuade,,,3,,1,0
215,00:57:46,Killinkere,Free conceded,2,Defensive third,Harry McQuade,,,-1,,1,0
216,00:58:03,Lavey,Scoreable free,2,Point,Player 18,0.1945122,0.4618809,1,#ffffff,1,1
217,00:58:09,Lavey,Attacks,2,Mark taken,Player 18,,,1,,1,0
218,00:58:23,Killinkere,Kickout,2,Break won,Ryan Smith,0.5667683,0.1894059,1,,1,0
219,00:58:35,Killinkere,Possession lost,2,Handling,Ryan Smith,,,-1,,1,0
220,00:58:48,Killinkere,Free conceded,2,Middle third,,,,0,,1,0
221,00:59:25,Lavey,Shot from play,2,Short,Player 21,0.2736281,0.6349291,-1,#ed1c24,1,0
222,00:59:36,Lavey,Attacks,2,Shot taken,Player 21,,,0,,1,0
223,00:59:39,Lavey,Shot from play,2,Point,,0.2109756,0.6576985,1,#ffffff,1,1
224,00:59:46,Lavey,Attacks,2,Shot taken,,,,0,,1,0
225,00:59:58,Killinkere,Kickout,2,Break lost,,0.6326219,0.45505,1,,0,0
226,01:00:28,Lavey,Shot from play,2,Goal,Player 19,0.09618902,0.6531447,3,#70B12A,1,3
227,01:00:32,Lavey,Attacks,2,Shot taken,Player 19,,,0,,1,0
228,01:01:07,Lavey,Free conceded,2,Middle third,,,,0,,1,0
229,01:01:25,Killinkere,Shot from play,2,Point,Fiachra Mooney,0.9221036,0.3298178,1,#ffffff,1,1
230,01:01:28,Killinkere,Attacks,2,Shot taken,Fiachra Mooney,,,0,,1,0
231,01:01:43,Lavey,Kickout,2,Won clean,Player 21,0.5064024,0.1438669,1,,1,0
232,01:02:01,Killinkere,Free conceded,2,Defensive third,Benny McConnell,,,-1,,1,0
233,01:02:17,Killinkere,Turnover,2,In Contact,Benny McConnell,,,3,,1,0
